timestamp,ch1_t,ch1_h,ch3_t,ch3_h,heater,drier,humidifier,setpoint
2026-06-10T16:19:47.345841,21.9,4.7,56.8,18.3,1,1,0,120
2026-06-10T16:19:49.350424,21.9,4.6,57.1,18.2,1,1,0,120
2026-06-10T16:19:51.349993,21.9,4.6,57.4,18.1,1,1,0,120
2026-06-10T16:19:53.350343,21.9,4.6,57.6,18,1,1,0,120
2026-06-10T16:19:55.348844,21.9,4.6,57.9,17.8,1,1,0,120
2026-06-10T16:19:57.350704,21.9,4.7,58.1,17.8,1,1,0,120
2026-06-10T16:19:59.349997,21.9,4.7,58.3,17.7,1,1,0,120
2026-06-10T16:20:01.349535,21.9,4.6,58.6,17.6,1,1,0,120
2026-06-10T16:20:03.354062,21.9,4.6,58.9,17.5,1,1,0,120
2026-06-10T16:20:05.350739,22,4.6,59.1,17.4,1,1,0,120
2026-06-10T16:20:07.349873,22,4.6,59.4,17.3,1,1,0,120
2026-06-10T16:20:09.350256,22,4.6,59.6,17.2,1,1,0,120
2026-06-10T16:20:11.350242,22,4.6,59.8,17.1,1,1,0,120
2026-06-10T16:20:13.349729,22,4.6,60.1,17,1,1,0,120
2026-06-10T16:20:15.349600,22,4.6,60.3,16.9,1,1,0,120
2026-06-10T16:20:17.350120,22,4.6,60.6,16.8,1,1,0,120
2026-06-10T16:20:19.349537,22,4.6,60.8,16.8,1,1,0,120
2026-06-10T16:20:21.345376,22,4.6,61.1,16.6,1,1,0,120
2026-06-10T16:20:23.349998,22,4.6,61.3,16.6,1,1,0,120
2026-06-10T16:20:25.349650,22,4.6,61.6,16.5,1,1,0,120
2026-06-10T16:20:27.349145,22,4.6,61.8,16.4,1,1,0,120
2026-06-10T16:20:29.346545,22,4.6,62.1,16.3,1,1,0,120
2026-06-10T16:20:31.350388,22,4.6,62.3,16.2,1,1,0,120
2026-06-10T16:20:33.346055,22,4.6,62.5,16.2,1,1,0,120
2026-06-10T16:20:35.345657,22.1,4.6,62.8,16,1,1,0,120
2026-06-10T16:20:37.344952,22,4.6,63,16,1,1,0,120
2026-06-10T16:20:39.346160,22.1,4.6,63.2,15.9,1,1,0,120
2026-06-10T16:20:41.349827,22.1,4.6,63.4,15.9,1,1,0,120
2026-06-10T16:20:43.350024,22.1,4.6,63.6,15.7,1,1,0,120
2026-06-10T16:20:45.349090,22.1,4.6,63.9,15.7,1,1,0,120
2026-06-10T16:20:47.349317,22.1,4.6,64.1,15.6,1,1,0,120
2026-06-10T16:20:49.349503,22.1,4.6,64.3,15.5,1,1,0,120
2026-06-10T16:20:51.346166,22.1,4.6,64.5,15.5,1,1,0,120
2026-06-10T16:20:53.345962,22.1,4.5,64.8,15.4,1,1,0,120
2026-06-10T16:20:55.345985,22.1,4.6,65,15.3,1,1,0,120
2026-06-10T16:20:57.351080,22.1,4.5,65.2,15.2,1,1,0,120
2026-06-10T16:20:59.350663,22.2,4.6,65.4,15.3,1,1,0,120
2026-06-10T16:21:01.347808,22.2,4.6,65.7,15.2,1,1,0,120
2026-06-10T16:21:03.346179,22.2,4.6,65.9,15.1,1,1,0,120
2026-06-10T16:21:05.350900,22.2,4.6,66.1,15.1,1,1,0,120
2026-06-10T16:21:07.347240,22.2,4.5,66.4,14.9,1,1,0,120
2026-06-10T16:21:09.345392,22.2,4.6,66.6,14.9,1,1,0,120
2026-06-10T16:21:11.345928,22.2,4.6,66.9,14.8,1,1,0,120
2026-06-10T16:21:13.346000,22.2,4.5,67.1,14.8,1,1,0,120
2026-06-10T16:21:15.347615,22.2,4.6,67.4,14.7,1,1,0,120
2026-06-10T16:21:17.345976,22.2,4.6,67.6,14.6,1,1,0,120
2026-06-10T16:21:19.345901,22.2,4.6,67.8,14.5,1,1,0,120
2026-06-10T16:21:21.348854,22.2,4.5,68,14.5,1,1,0,120
2026-06-10T16:21:23.345992,22.2,4.6,68.3,14.4,1,1,0,120
2026-06-10T16:21:25.349640,22.2,4.5,68.5,14.3,1,1,0,120
2026-06-10T16:21:27.348320,22.2,4.5,68.7,14.2,1,1,0,120
2026-06-10T16:21:29.349848,22.3,4.5,68.9,14.2,1,1,0,120
2026-06-10T16:21:31.345785,22.3,4.5,69.1,14.1,1,1,0,120
2026-06-10T16:21:33.346329,22.3,4.6,69.3,14.1,1,1,0,120
2026-06-10T16:21:35.348714,22.3,4.6,69.5,14,1,1,0,120
2026-06-10T16:21:37.349721,22.3,4.6,69.6,14,1,1,0,120
2026-06-10T16:21:39.345843,22.3,4.5,69.8,13.9,1,1,0,120
2026-06-10T16:21:41.345698,22.3,4.6,69.9,13.9,1,1,0,120
2026-06-10T16:21:43.346095,22.3,4.6,70.1,13.8,1,1,0,120
2026-06-10T16:21:45.346118,22.3,4.6,70.3,13.8,1,1,0,120
2026-06-10T16:21:47.346265,22.3,4.6,70.4,13.7,1,1,0,120
2026-06-10T16:21:49.346044,22.3,4.6,70.5,13.7,1,1,0,120
2026-06-10T16:21:51.346339,22.4,4.5,70.6,13.8,1,1,0,120
2026-06-10T16:21:53.349271,22.4,4.6,70.7,13.7,1,1,0,120
2026-06-10T16:21:55.348625,22.4,4.5,70.8,13.7,1,1,0,120
2026-06-10T16:21:57.348576,22.4,4.6,70.9,13.7,1,1,0,120
2026-06-10T16:21:59.346215,22.4,4.6,71,13.7,1,1,0,120
2026-06-10T16:22:01.345952,22.4,4.6,71,13.7,1,1,0,120
2026-06-10T16:22:03.346091,22.4,4.6,71.1,13.7,1,1,0,120
2026-06-10T16:22:05.346248,22.4,4.6,71.1,13.7,1,1,0,120
2026-06-10T16:22:07.348930,22.4,4.6,71.1,13.8,1,1,0,120
2026-06-10T16:22:09.345821,22.4,4.6,71.1,13.7,1,1,0,120
2026-06-10T16:22:11.346276,22.4,4.5,71.1,13.7,1,1,0,120
2026-06-10T16:22:13.346205,22.4,4.6,71.2,13.7,1,1,0,120
2026-06-10T16:22:15.349926,22.5,4.5,71.2,13.7,1,1,0,120
2026-06-10T16:22:17.346163,22.4,4.6,71.2,13.7,1,1,0,120
2026-06-10T16:22:19.349001,22.5,4.6,71.2,13.7,1,1,0,120
2026-06-10T16:22:21.346002,22.5,4.6,71.2,13.7,1,1,0,120
2026-06-10T16:22:23.349358,22.5,4.5,71.2,13.6,1,1,0,120
2026-06-10T16:22:25.347398,22.5,4.6,71.2,13.7,1,1,0,120
2026-06-10T16:22:27.346548,22.5,4.5,71.3,13.6,1,1,0,120
2026-06-10T16:22:29.345965,22.5,4.6,71.3,13.6,1,1,0,120
2026-06-10T16:22:31.346004,22.5,4.6,71.3,13.6,1,1,0,120
2026-06-10T16:22:33.345992,22.5,4.6,71.3,13.5,1,1,0,120
2026-06-10T16:22:35.346282,22.5,4.6,71.4,13.5,1,1,0,120
2026-06-10T16:22:37.348848,22.5,4.5,71.4,13.6,1,1,0,120
2026-06-10T16:22:39.349869,22.5,4.6,71.4,13.5,1,1,0,120
2026-06-10T16:22:41.346449,22.5,4.5,71.5,13.5,1,1,0,120
2026-06-10T16:22:43.345616,22.6,4.5,71.5,13.5,1,1,0,120
2026-06-10T16:22:45.346479,22.6,4.5,71.6,13.5,1,1,0,120
2026-06-10T16:22:47.346237,22.6,4.6,71.7,13.4,1,1,0,120
2026-06-10T16:22:49.346047,22.6,4.5,71.7,13.4,1,1,0,120
2026-06-10T16:22:51.346517,22.6,4.6,71.8,13.3,1,1,0,120
2026-06-10T16:22:53.346465,22.6,4.5,71.9,13.4,1,1,0,120
2026-06-10T16:22:55.349409,22.6,4.6,72,13.3,1,1,0,120
2026-06-10T16:22:57.346565,22.6,4.5,72.1,13.3,1,1,0,120
2026-06-10T16:22:59.348353,22.6,4.6,72.2,13.3,1,1,0,120
2026-06-10T16:23:01.346177,22.6,4.6,72.3,13.2,1,1,0,120
2026-06-10T16:23:03.346305,22.6,4.6,72.4,13.2,1,1,0,120
2026-06-10T16:23:05.348872,22.6,4.5,72.5,13.2,1,1,0,120
2026-06-10T16:23:07.346774,22.7,4.6,72.6,13.1,1,1,0,120
2026-06-10T16:23:09.346818,22.6,4.5,72.7,13.2,1,1,0,120
2026-06-10T16:23:11.346486,22.7,4.6,72.9,13.1,1,1,0,120
2026-06-10T16:23:13.350434,22.7,4.6,73,13.1,1,1,0,120
2026-06-10T16:23:15.350194,22.7,4.6,73.1,13.1,1,1,0,120
2026-06-10T16:23:17.346345,22.7,4.6,73.3,13.2,1,1,0,120
2026-06-10T16:23:19.346654,22.7,4.6,73.4,13,1,1,0,120
2026-06-10T16:23:21.346097,22.7,4.5,73.5,13,1,1,0,120
2026-06-10T16:23:23.346033,22.7,4.6,73.6,13,1,1,0,120
2026-06-10T16:23:25.345793,22.7,4.6,73.8,13,1,1,0,120
2026-06-10T16:23:27.349169,22.7,4.6,73.9,13,1,1,0,120
2026-06-10T16:23:29.347652,22.7,4.5,74.1,12.9,1,1,0,120
2026-06-10T16:23:31.347681,22.7,4.6,74.2,12.9,1,1,0,120
2026-06-10T16:23:33.347821,22.7,4.5,74.3,12.8,1,1,0,120
2026-06-10T16:23:35.349324,22.8,4.6,74.5,12.8,1,1,0,120
2026-06-10T16:23:37.347409,22.8,4.6,74.6,12.8,1,1,0,120
2026-06-10T16:23:39.346233,22.8,4.6,74.8,12.7,1,1,0,120
2026-06-10T16:23:41.346058,22.8,4.6,74.9,12.7,1,1,0,120
2026-06-10T16:23:43.347056,22.8,4.6,75.1,12.7,1,1,0,120
2026-06-10T16:23:45.346247,22.8,4.6,75.2,12.6,1,1,0,120
2026-06-10T16:23:47.346454,22.8,4.5,75.4,12.7,1,1,0,120
2026-06-10T16:23:49.346066,22.8,4.6,75.5,12.6,1,1,0,120
2026-06-10T16:23:51.346147,22.8,4.6,75.7,12.6,1,1,0,120
2026-06-10T16:23:53.347721,22.8,4.6,75.8,12.6,1,1,0,120
2026-06-10T16:23:55.347495,22.8,4.6,76,12.5,1,1,0,120
2026-06-10T16:23:57.345746,22.8,4.6,76.1,12.5,1,1,0,120
2026-06-10T16:23:59.348906,22.8,4.6,76.2,12.4,1,1,0,120
2026-06-10T16:24:01.346156,22.8,4.6,76.4,12.5,1,1,0,120
2026-06-10T16:24:03.346722,22.9,4.6,76.6,12.5,1,1,0,120
2026-06-10T16:24:05.347545,22.9,4.6,76.7,12.4,1,1,0,120
2026-06-10T16:24:07.348757,22.9,4.6,76.9,12.4,1,1,0,120
2026-06-10T16:24:09.347677,22.9,4.6,77,12.3,1,1,0,120
2026-06-10T16:24:11.348764,22.9,4.6,77.2,12.3,1,1,0,120
2026-06-10T16:24:13.346629,22.9,4.6,77.3,12.3,1,1,0,120
2026-06-10T16:24:15.347321,22.9,4.6,77.5,12.2,1,1,0,120
2026-06-10T16:24:17.346434,22.9,4.6,77.7,12.2,1,1,0,120
2026-06-10T16:24:19.349376,22.9,4.6,77.9,12.2,1,1,0,120
2026-06-10T16:24:21.346286,22.9,4.6,78,12.2,1,1,0,120
2026-06-10T16:24:23.349699,22.9,4.6,78.1,12.2,1,1,0,120
2026-06-10T16:24:25.348699,22.9,4.6,78.3,12.1,1,1,0,120
2026-06-10T16:24:27.347290,22.9,4.6,78.5,12.1,1,1,0,120
2026-06-10T16:24:29.348473,22.9,4.6,78.6,12.1,1,1,0,120
2026-06-10T16:24:31.347824,22.9,4.6,78.8,12.1,1,1,0,120
2026-06-10T16:24:33.347125,23,4.6,79,12,1,1,0,120
2026-06-10T16:24:35.345398,23,4.6,79.1,12,1,1,0,120
2026-06-10T16:24:37.347238,23,4.6,79.3,12,1,1,0,120
2026-06-10T16:24:39.346338,23,4.6,79.4,12,1,1,0,120
2026-06-10T16:24:41.346103,23,4.6,79.6,11.9,1,1,0,120
2026-06-10T16:24:43.345700,23,4.6,79.8,12,1,1,0,120
2026-06-10T16:24:45.346200,23,4.6,79.9,11.9,1,1,0,120
2026-06-10T16:24:47.346335,23,4.6,80.1,11.9,1,1,0,120
2026-06-10T16:24:49.346227,23,4.6,80.2,11.8,1,1,0,120
2026-06-10T16:24:51.347143,23,4.6,80.4,11.8,1,1,0,120
2026-06-10T16:24:53.345901,23,4.6,80.5,11.8,1,1,0,120
2026-06-10T16:24:55.346357,23,4.6,80.7,11.8,1,1,0,120
2026-06-10T16:24:57.348490,23,4.6,80.9,11.8,1,1,0,120
2026-06-10T16:24:59.348729,23,4.7,81.1,11.7,1,1,0,120
2026-06-10T16:25:01.346891,23,4.7,81.2,11.7,1,1,0,120
2026-06-10T16:25:03.346149,23,4.7,81.4,11.7,1,1,0,120
2026-06-10T16:25:05.347903,23,4.7,81.5,11.7,1,1,0,120
2026-06-10T16:25:07.345848,23,4.7,81.7,11.7,1,1,0,120
2026-06-10T16:25:09.348901,23.1,4.6,81.8,11.6,1,1,0,120
2026-06-10T16:25:11.349509,23.1,4.7,82,11.6,1,1,0,120
2026-06-10T16:25:13.346231,23.1,4.6,82.2,11.6,1,1,0,120
2026-06-10T16:25:15.346638,23.1,4.7,82.3,11.6,1,1,0,120
2026-06-10T16:25:17.346527,23.1,4.6,82.5,11.5,1,1,0,120
2026-06-10T16:25:19.346585,23.1,4.7,82.6,11.5,1,1,0,120
2026-06-10T16:25:21.346304,23.1,4.7,82.8,11.5,1,1,0,120
2026-06-10T16:25:23.346286,23.1,4.7,82.9,11.5,1,1,0,120
2026-06-10T16:25:25.349218,23.1,4.7,83.1,11.4,1,1,0,120
2026-06-10T16:25:27.348820,23.1,4.7,83.3,11.5,1,1,0,120
2026-06-10T16:25:29.350582,23.1,4.7,83.4,11.5,1,1,0,120
2026-06-10T16:25:31.347214,23.1,4.7,83.6,11.5,1,1,0,120
2026-06-10T16:25:33.348012,23.2,4.7,83.7,11.4,1,1,0,120
2026-06-10T16:25:35.346623,23.2,4.7,83.9,11.4,1,1,0,120
2026-06-10T16:25:37.346285,23.1,4.7,84,11.4,1,1,0,120
2026-06-10T16:25:39.346542,23.2,4.7,84.2,11.4,1,1,0,120
2026-06-10T16:25:41.346537,23.2,4.7,84.4,11.3,1,1,0,120
2026-06-10T16:25:43.347836,23.2,4.7,84.5,11.3,1,1,0,120
2026-06-10T16:25:45.348492,23.2,4.7,84.6,11.4,1,1,0,120
2026-06-10T16:25:47.347967,23.2,4.7,84.8,11.3,1,1,0,120
2026-06-10T16:25:49.346198,23.2,4.7,85,11.3,1,1,0,120
2026-06-10T16:25:51.346371,23.2,4.7,85.1,11.3,1,1,0,120
2026-06-10T16:25:53.347071,23.2,4.7,85.3,11.3,1,1,0,120
2026-06-10T16:25:55.346638,23.2,4.8,85.4,11.3,1,1,0,120
2026-06-10T16:25:57.349555,23.2,4.7,85.6,11.2,1,1,0,120
2026-06-10T16:25:59.347970,23.2,4.7,85.8,11.2,1,1,0,120
2026-06-10T16:26:01.349373,23.2,4.7,85.9,11.2,1,1,0,120
2026-06-10T16:26:03.347482,23.2,4.7,86,11.2,1,1,0,120
